Cycles,Current density,Voltage
0.6112,10,220.49467
0.61174,10,219.7292
0.61228,10,218.96119
0.61283,10,218.19062
0.61337,10,217.41753
0.61391,10,216.64191
0.61445,10,215.86377
0.615,10,215.08313
0.61554,10,214.29999
0.61608,10,213.51436
0.61662,10,212.72625
0.61717,10,211.93567
0.61771,10,211.14263
0.61825,10,210.34714
0.61879,10,209.5492
0.61934,10,208.74883
0.61988,10,207.94603
0.62042,10,207.14082
0.62096,10,206.33321
0.6215,10,205.52319
0.62205,10,204.7108
0.62259,10,203.89602
0.62313,10,203.07887
0.62367,10,202.25937
0.62422,10,201.43752
0.62476,10,200.61333
0.6253,10,199.7868
0.62584,10,198.95796
0.62639,10,198.12681
0.62693,10,197.29335
0.62747,10,196.45761
0.62801,10,195.61958
0.62856,10,194.77928
0.6291,10,193.93672
0.62964,10,193.0919
0.63018,10,192.24485
0.63073,10,191.39556
0.63127,10,190.54405
0.63181,10,189.69032
0.63235,10,188.83439
0.6329,10,187.97627
0.63344,10,187.11596
0.63398,10,186.25349
0.63452,10,185.38884
0.63506,10,184.52205
0.63561,10,183.65311
0.63615,10,182.78204
0.63669,10,181.90885
0.63723,10,181.03354
0.63778,10,180.15613
0.63832,10,179.27663
0.63886,10,178.39505
0.6394,10,177.51139
0.63995,10,176.62567
0.64049,10,175.73791
0.64103,10,174.8481
0.64157,10,173.95625
0.64212,10,173.06239
0.64266,10,172.16652
0.6432,10,171.26865
0.64374,10,170.36879
0.64429,10,169.46695
0.64483,10,168.56315
0.64537,10,167.65738
0.64591,10,166.74967
0.64646,10,165.84002
0.647,10,164.92845
0.64754,10,164.01496
0.64808,10,163.09956
0.64862,10,162.18227
0.64917,10,161.2631
0.64971,10,160.34205
0.65025,10,159.41914
0.65079,10,158.49438
0.65134,10,157.56778
0.65188,10,156.63935
0.65242,10,155.7091
0.65296,10,154.77704
0.65351,10,153.84318
0.65405,10,152.90754
0.65459,10,151.97012
0.65513,10,151.03093
0.65568,10,150.09
0.65622,10,149.14731
0.65676,10,148.2029
0.6573,10,147.25676
0.65785,10,146.30892
0.65839,10,145.35937
0.65893,10,144.40814
0.65947,10,143.45523
0.66002,10,142.50065
0.66056,10,141.54442
0.6611,10,140.58654
0.66164,10,139.62703
0.66218,10,138.6659
0.66273,10,137.70316
0.66327,10,136.73882
0.66381,10,135.77289
0.66435,10,134.80538
0.6649,10,133.83631
0.66544,10,132.86568
0.66598,10,131.89351
0.66652,10,130.91981
0.66707,10,129.94459
0.66761,10,128.96785
0.66815,10,127.98962
0.66869,10,127.00991
0.66924,10,126.02872
0.66978,10,125.04606
0.67032,10,124.06195
0.67086,10,123.0764
0.67141,10,122.08942
0.67195,10,121.10103
0.67249,10,120.11122
0.67303,10,119.12003
0.67358,10,118.12744
0.67412,10,117.13349
0.67466,10,116.13817
0.6752,10,115.14151
0.67574,10,114.14351
0.67629,10,113.14418
0.67683,10,112.14354
0.67737,10,111.1416
0.67791,10,110.13836
0.67846,10,109.13385
0.679,10,108.12807
0.67954,10,107.12103
0.68008,10,106.11275
0.68063,10,105.10323
0.68117,10,104.0925
0.68171,10,103.08055
0.68225,10,102.06741
0.6828,10,101.05308
0.68334,10,100.03758
0.68388,10,99.02092
0.68442,10,98.0031
0.68497,10,96.98415
0.68551,10,95.96407
0.68605,10,94.94288
0.68659,10,93.92059
0.68714,10,92.8972
0.68768,10,91.87273
0.68822,10,90.8472
0.68876,10,89.82061
0.6893,10,88.79298
0.68985,10,87.76432
0.69039,10,86.73463
0.69093,10,85.70394
0.69147,10,84.67226
0.69202,10,83.63959
0.69256,10,82.60595
0.6931,10,81.57135
0.69364,10,80.5358
0.69419,10,79.49931
0.69473,10,78.46191
0.69527,10,77.42359
0.69581,10,76.38437
0.69636,10,75.34427
0.6969,10,74.30329
0.69744,10,73.26144
0.69798,10,72.21875
0.69853,10,71.17521
0.69907,10,70.13085
0.69961,10,69.08568
0.70015,10,68.0397
0.7007,10,66.99293
0.70124,10,65.94539
0.70178,10,64.89707
0.70232,10,63.84801
0.70286,10,62.7982
0.70341,10,61.74766
0.70395,10,60.69641
0.70449,10,59.64445
0.70503,10,58.59179
0.70558,10,57.53846
0.70612,10,56.48446
0.70666,10,55.4298
0.7072,10,54.3745
0.70775,10,53.31857
0.70829,10,52.26201
0.70883,10,51.20485
0.70937,10,50.1471
0.70992,10,49.08876
0.71046,10,48.02985
0.711,10,46.97038
0.71154,10,45.91037
0.71209,10,44.84983
0.71263,10,43.78876
0.71317,10,42.72719
0.71371,10,41.66511
0.71426,10,40.60256
0.7148,10,39.53953
0.71534,10,38.47605
0.71588,10,37.41211
0.71642,10,36.34774
0.71697,10,35.28295
0.71751,10,34.21775
0.71805,10,33.15215
0.71859,10,32.08617
0.71914,10,31.01981
0.71968,10,29.9531
0.72022,10,28.88603
0.72076,10,27.81863
0.72131,10,26.75091
0.72185,10,25.68288
0.72239,10,24.61454
0.72293,10,23.54592
0.72348,10,22.47703
0.72402,10,21.40788
0.72456,10,20.33848
0.7251,10,19.26884
0.72565,10,18.19897
0.72619,10,17.1289
0.72673,10,16.05863
0.72727,10,14.98817
0.72782,10,13.91753
0.72836,10,12.84674
0.7289,10,11.77579
0.72944,10,10.70471
0.72998,10,9.6335
0.73053,10,8.56218
0.73107,10,7.49076
0.73161,10,6.41926
0.73215,10,5.34768
0.7327,10,4.27604
0.73324,10,3.20434
0.73378,10,2.13261
0.73432,10,1.06086
0.73487,10,-0.01091
0.73541,10,-1.08267
0.73595,10,-2.15443
0.73649,10,-3.22616
0.73704,10,-4.29785
0.73758,10,-5.36949
0.73812,10,-6.44107
0.73866,10,-7.51258
0.73921,10,-8.584
0.73975,10,-9.65532
0.74029,10,-10.72652
0.74083,10,-11.79761
0.74138,10,-12.86855
0.74192,10,-13.93935
0.74246,10,-15.00998
0.743,10,-16.08044
0.74354,10,-17.15072
0.74409,10,-18.22079
0.74463,10,-19.29065
0.74517,10,-20.36029
0.74571,10,-21.42969
0.74626,10,-22.49885
0.7468,10,-23.56774
0.74734,10,-24.63636
0.74788,10,-25.70469
0.74843,10,-26.77273
0.74897,10,-27.84045
0.74951,10,-28.90785
0.75005,10,-29.97491
0.7506,10,-31.04163
0.75114,10,-32.10799
0.75168,10,-33.17397
0.75222,10,-34.23957
0.75277,10,-35.30477
0.75331,10,-36.36956
0.75385,10,-37.43393
0.75439,10,-38.49786
0.75494,10,-39.56135
0.75548,10,-40.62437
0.75602,10,-41.68693
0.75656,10,-42.749
0.7571,10,-43.81057
0.75765,10,-44.87164
0.75819,10,-45.93218
0.75873,10,-46.9922
0.75927,10,-48.05166
0.75982,10,-49.11057
0.76036,10,-50.16891
0.7609,10,-51.22666
0.76144,10,-52.28382
0.76199,10,-53.34037
0.76253,10,-54.39631
0.76307,10,-55.45161
0.76361,10,-56.50627
0.76416,10,-57.56027
0.7647,10,-58.6136
0.76524,10,-59.66625
0.76578,10,-60.71821
0.76633,10,-61.76946
0.76687,10,-62.82
0.76741,10,-63.86981
0.76795,10,-64.91887
0.7685,10,-65.96718
0.76904,10,-67.01473
0.76958,10,-68.06149
0.77012,10,-69.10747
0.77066,10,-70.15264
0.77121,10,-71.197
0.77175,10,-72.24053
0.77229,10,-73.28322
0.77283,10,-74.32507
0.77338,10,-75.36604
0.77392,10,-76.40615
0.77446,10,-77.44536
0.775,10,-78.48368
0.77555,10,-79.52108
0.77609,10,-80.55756
0.77663,10,-81.59311
0.77717,10,-82.62771
0.77772,10,-83.66135
0.77826,10,-84.69401
0.7788,10,-85.72569
0.77934,10,-86.75638
0.77989,10,-87.78606
0.78043,10,-88.81472
0.78097,10,-89.84235
0.78151,10,-90.86893
0.78206,10,-91.89446
0.7826,10,-92.91892
0.78314,10,-93.94231
0.78368,10,-94.9646
0.78422,10,-95.98579
0.78477,10,-97.00586
0.78531,10,-98.02481
0.78585,10,-99.04261
0.78639,10,-100.05927
0.78694,10,-101.07477
0.78748,10,-102.08909
0.78802,10,-103.10223
0.78856,10,-104.11416
0.78911,10,-105.12489
0.78965,10,-106.1344
0.79019,10,-107.14268
0.79073,10,-108.14971
0.79128,10,-109.15548
0.79182,10,-110.15999
0.79236,10,-111.16322
0.7929,10,-112.16515
0.79345,10,-113.16579
0.79399,10,-114.16511
0.79453,10,-115.1631
0.79507,10,-116.15976
0.79562,10,-117.15506
0.79616,10,-118.14901
0.7967,10,-119.14158
0.79724,10,-120.13277
0.79778,10,-121.12256
0.79833,10,-122.11095
0.79887,10,-123.09792
0.79941,10,-124.08346
0.79995,10,-125.06756
0.8005,10,-126.0502
0.80104,10,-127.03138
0.80158,10,-128.01109
0.80212,10,-128.98931
0.80267,10,-129.96603
0.80321,10,-130.94124
0.80375,10,-131.91493
0.80429,10,-132.88708
0.80484,10,-133.8577
0.80538,10,-134.82676
0.80592,10,-135.79425
0.80646,10,-136.76017
0.80701,10,-137.72449
0.80755,10,-138.68722
0.80809,10,-139.64834
0.80863,10,-140.60783
0.80918,10,-141.5657
0.80972,10,-142.52191
0.81026,10,-143.47648
0.8108,10,-144.42937
0.81134,10,-145.38059
0.81189,10,-146.33012
0.81243,10,-147.27795
0.81297,10,-148.22407
0.81351,10,-149.16846
0.81406,10,-150.11113
0.8146,10,-151.05205
0.81514,10,-151.99122
0.81568,10,-152.92862
0.81623,10,-153.86424
0.81677,10,-154.79808
0.81731,10,-155.73012
0.81785,10,-156.66035
0.8184,10,-157.58876
0.81894,10,-158.51534
0.81948,10,-159.44008
0.82002,10,-160.36297
0.82057,10,-161.28399
0.82111,10,-162.20314
0.82165,10,-163.12041
0.82219,10,-164.03578
0.82274,10,-164.94925
0.82328,10,-165.8608
0.82382,10,-166.77043
0.82436,10,-167.67812
0.8249,10,-168.58386
0.82545,10,-169.48764
0.82599,10,-170.38945
0.82653,10,-171.28929
0.82707,10,-172.18713
0.82762,10,-173.08298
0.82816,10,-173.97681
0.8287,10,-174.86862
0.82924,10,-175.75841
0.82979,10,-176.64615
0.83033,10,-177.53184
0.83087,10,-178.41546
0.83141,10,-179.29702
0.83196,10,-180.17649
0.8325,10,-181.05387
0.83304,10,-181.92915
0.83358,10,-182.80231
0.83413,10,-183.67335
0.83467,10,-184.54225
0.83521,10,-185.40902
0.83575,10,-186.27363
0.8363,10,-187.13607
0.83684,10,-187.99635
0.83738,10,-188.85443
0.83792,10,-189.71033
0.83846,10,-190.56402
0.83901,10,-191.4155
0.83955,10,-192.26475
0.84009,10,-193.11177
0.84063,10,-193.95655
0.84118,10,-194.79908
0.84172,10,-195.63934
0.84226,10,-196.47733
0.8428,10,-197.31304
0.84335,10,-198.14646
0.84389,10,-198.97757
0.84443,10,-199.80638
0.84497,10,-200.63286
0.84552,10,-201.45701
0.84606,10,-202.27882
0.8466,10,-203.09829
0.84714,10,-203.91539
0.84769,10,-204.73013
0.84823,10,-205.54248
0.84877,10,-206.35245
0.84931,10,-207.16003
0.84986,10,-207.9652
0.8504,10,-208.76795
0.85094,10,-209.56827
0.85148,10,-210.36617
0.85202,10,-211.16162
0.85257,10,-211.95461
0.85311,10,-212.74515
0.85365,10,-213.53321
0.85419,10,-214.31879
0.85474,10,-215.10189
0.85528,10,-215.88248
0.85582,10,-216.66057
0.85636,10,-217.43614
0.85691,10,-218.20919
0.85745,10,-218.9797
0.85799,10,-219.74767
0.85853,10,-220.51308
0.85908,10,-221.27594
0.85962,10,-222.03622
0.86016,10,-222.79393
0.8607,10,-223.54904
0.86125,10,-224.30156
0.86179,10,-225.05148
0.86233,10,-225.79878
0.86287,10,-226.54346
0.86342,10,-227.28551
0.86396,10,-228.02492
0.8645,10,-228.76167
0.86504,10,-229.49578
0.86558,10,-230.22721
0.86613,10,-230.95597
0.86667,10,-231.68205
0.86721,10,-232.40544
0.86775,10,-233.12613
0.8683,10,-233.84411
0.86884,10,-234.55938
0.86938,10,-235.27192
0.86992,10,-235.98173
0.87047,10,-236.68879
0.87101,10,-237.39311
0.87155,10,-238.09467
0.87209,10,-238.79347
0.87264,10,-239.48949
0.87318,10,-240.18273
0.87372,10,-240.87318
0.87426,10,-241.56083
0.87481,10,-242.24568
0.87535,10,-242.92771
0.87589,10,-243.60692
0.87643,10,-244.28331
0.87698,10,-244.95685
0.87752,10,-245.62755
0.87806,10,-246.2954
0.8786,10,-246.96038
0.87914,10,-247.6225
0.87969,10,-248.28174
0.88023,10,-248.9381
0.88077,10,-249.59156
0.88131,10,-250.24213
0.88186,10,-250.88979
0.8824,10,-251.53454
0.88294,10,-252.17636
0.88348,10,-252.81526
0.88403,10,-253.45122
0.88457,10,-254.08423
0.88511,10,-254.71429
0.88565,10,-255.3414
0.8862,10,-255.96554
0.88674,10,-256.58671
0.88728,10,-257.20489
0.88782,10,-257.82009
0.88837,10,-258.4323
0.88891,10,-259.0415
0.88945,10,-259.64769
0.88999,10,-260.25087
0.89054,10,-260.85103
0.89108,10,-261.44815
0.89162,10,-262.04224
0.89216,10,-262.63328
0.8927,10,-263.22128
0.89325,10,-263.80622
0.89379,10,-264.38809
0.89433,10,-264.96689
0.89487,10,-265.54262
0.89542,10,-266.11526
0.89596,10,-266.68481
0.8965,10,-267.25126
0.89704,10,-267.81461
0.89759,10,-268.37484
0.89813,10,-268.93196
0.89867,10,-269.48596
0.89921,10,-270.03683
0.89976,10,-270.58456
0.9003,10,-271.12914
0.90084,10,-271.67058
0.90138,10,-272.20886
0.90193,10,-272.74398
0.90247,10,-273.27594
0.90301,10,-273.80471
0.90355,10,-274.33031
0.9041,10,-274.85272
0.90464,10,-275.37194
0.90518,10,-275.88797
0.90572,10,-276.40078
0.90626,10,-276.91039
0.90681,10,-277.41678
0.90735,10,-277.91995
0.90789,10,-278.41989
0.90843,10,-278.91659
0.90898,10,-279.41006
0.90952,10,-279.90028
0.91006,10,-280.38725
0.9106,10,-280.87096
0.91115,10,-281.35141
0.91169,10,-281.82859
0.91223,10,-282.3025
0.91277,10,-282.77313
0.91332,10,-283.24048
0.91386,10,-283.70454
0.9144,10,-284.1653
0.91494,10,-284.62276
0.91549,10,-285.07691
0.91603,10,-285.52776
0.91657,10,-285.97528
0.91711,10,-286.41949
0.91766,10,-286.86037
0.9182,10,-287.29791
0.91874,10,-287.73212
0.91928,10,-288.16299
0.91982,10,-288.59051
0.92037,10,-289.01468
0.92091,10,-289.43549
0.92145,10,-289.85294
0.92199,10,-290.26702
0.92254,10,-290.67773
0.92308,10,-291.08507
0.92362,10,-291.48902
0.92416,10,-291.88959
0.92471,10,-292.28677
0.92525,10,-292.68056
0.92579,10,-293.07094
0.92633,10,-293.45792
0.92688,10,-293.84149
0.92742,10,-294.22165
0.92796,10,-294.59839
0.9285,10,-294.97171
0.92905,10,-295.3416
0.92959,10,-295.70807
0.93013,10,-296.07109
0.93067,10,-296.43068
0.93122,10,-296.78683
0.93176,10,-297.13953
0.9323,10,-297.48878
0.93284,10,-297.83457
0.93338,10,-298.1769
0.93393,10,-298.51577
0.93447,10,-298.85117
0.93501,10,-299.1831
0.93555,10,-299.51156
0.9361,10,-299.83654
0.93664,10,-300.15803
0.93718,10,-300.47604
0.93772,10,-300.79056
0.93827,10,-301.10158
0.93881,10,-301.40911
0.93935,10,-301.71314
0.93989,10,-302.01366
0.94044,10,-302.31067
0.94098,10,-302.60418
0.94152,10,-302.89416
0.94206,10,-303.18063
0.94261,10,-303.46358
0.94315,10,-303.743
0.94369,10,-304.0189
0.94423,10,-304.29126
0.94478,10,-304.56009
0.94532,10,-304.82539
0.94586,10,-305.08714
0.9464,10,-305.34535
0.94694,10,-305.60001
0.94749,10,-305.85112
0.94803,10,-306.09868
0.94857,10,-306.34268
0.94911,10,-306.58313
0.94966,10,-306.82001
0.9502,10,-307.05334
0.95074,10,-307.28309
0.95128,10,-307.50928
0.95183,10,-307.73189
0.95237,10,-307.95093
0.95291,10,-308.16639
0.95345,10,-308.37827
0.954,10,-308.58658
0.95454,10,-308.79129
0.95508,10,-308.99242
0.95562,10,-309.18996
0.95617,10,-309.38392
0.95671,10,-309.57427
0.95725,10,-309.76103
0.95779,10,-309.9442
0.95834,10,-310.12376
0.95888,10,-310.29972
0.95942,10,-310.47208
0.95996,10,-310.64083
0.9605,10,-310.80597
0.96105,10,-310.9675
0.96159,10,-311.12542
0.96213,10,-311.27973
0.96267,10,-311.43042
0.96322,10,-311.57749
0.96376,10,-311.72095
0.9643,10,-311.86078
0.96484,10,-311.99699
0.96539,10,-312.12958
0.96593,10,-312.25855
0.96647,10,-312.38388
0.96701,10,-312.50559
0.96756,10,-312.62367
0.9681,10,-312.73811
0.96864,10,-312.84893
0.96918,10,-312.95611
0.96973,10,-313.05965
0.97027,10,-313.15956
0.97081,10,-313.25583
0.97135,10,-313.34846
0.9719,10,-313.43746
0.97244,10,-313.52281
0.97298,10,-313.60452
0.97352,10,-313.68259
0.97406,10,-313.75702
0.97461,10,-313.8278
0.97515,10,-313.89493
0.97569,10,-313.95842
0.97623,10,-314.01827
0.97678,10,-314.07446
0.97732,10,-314.12701
0.97786,10,-314.17591
0.9784,10,-314.22116
0.97895,10,-314.26276
0.97949,10,-314.30071
0.98003,10,-314.33501
0.98057,10,-314.36566
0.98112,10,-314.39266
0.98166,10,-314.416
0.9822,10,-314.4357
0.98274,10,-314.45174
0.98329,10,-314.46413
0.98383,10,-314.47286
0.98437,10,-314.47795
0.98491,10,-314.47938
0.98546,10,-314.47716
0.986,10,-314.47128
0.98654,10,-314.46176
0.98708,10,-314.44858
0.98762,10,-314.43175
0.98817,10,-314.41126
0.98871,10,-314.38713
0.98925,10,-314.35934
0.98979,10,-314.3279
0.99034,10,-314.29281
0.99088,10,-314.25407
0.99142,10,-314.21168
0.99196,10,-314.16564
0.99251,10,-314.11596
0.99305,10,-314.06262
0.99359,10,-314.00564
0.99413,10,-313.945
0.99468,10,-313.88073
0.99522,10,-313.8128
0.99576,10,-313.74123
0.9963,10,-313.66602
0.99685,10,-313.58716
0.99739,10,-313.50467
0.99793,10,-313.41853
0.99847,10,-313.32875
0.99902,10,-313.23533
0.99956,10,-313.13827
1.0001,10,-313.03757
1.00064,10,-312.93324
1.00118,10,-312.82528
1.00173,10,-312.71368
1.00227,10,-312.59845
1.00281,10,-312.47959
1.00335,10,-312.3571
1.0039,10,-312.23098
1.00444,10,-312.10123
1.00498,10,-311.96786
1.00552,10,-311.83087
1.00607,10,-311.69025
1.00661,10,-311.54602
1.00715,10,-311.39816
1.00769,10,-311.24669
1.00824,10,-311.0916
1.00878,10,-310.9329
1.00932,10,-310.77059
1.00986,10,-310.60467
1.01041,10,-310.43514
1.01095,10,-310.26201
1.01149,10,-310.08527
1.01203,10,-309.90493
1.01258,10,-309.72099
1.01312,10,-309.53346
1.01366,10,-309.34233
1.0142,10,-309.1476
1.01474,10,-308.94929
1.01529,10,-308.74739
1.01583,10,-308.5419
1.01637,10,-308.33282
1.01691,10,-308.12017
1.01746,10,-307.90394
1.018,10,-307.68413
1.01854,10,-307.46075
1.01908,10,-307.23379
1.01963,10,-307.00327
1.02017,10,-306.76918
1.02071,10,-306.53153
1.02125,10,-306.29032
1.0218,10,-306.04555
1.02234,10,-305.79723
1.02288,10,-305.54535
1.02342,10,-305.28993
1.02397,10,-305.03096
1.02451,10,-304.76845
1.02505,10,-304.5024
1.02559,10,-304.23281
1.02614,10,-303.95969
1.02668,10,-303.68303
1.02722,10,-303.40285
1.02776,10,-303.11915
1.0283,10,-302.83192
1.02885,10,-302.54118
1.02939,10,-302.24693
1.02993,10,-301.94916
1.03047,10,-301.64789
1.03102,10,-301.34311
1.03156,10,-301.03484
1.0321,10,-300.72306
1.03264,10,-300.4078
1.03319,10,-300.08904
1.03373,10,-299.7668
1.03427,10,-299.44108
1.03481,10,-299.11188
1.03536,10,-298.77921
1.0359,10,-298.44306
1.03644,10,-298.10345
1.03698,10,-297.76038
1.03753,10,-297.41385
1.03807,10,-297.06387
1.03861,10,-296.71043
1.03915,10,-296.35355
1.0397,10,-295.99323
1.04024,10,-295.62946
1.04078,10,-295.26227
1.04132,10,-294.89165
1.04186,10,-294.5176
1.04241,10,-294.14013
1.04295,10,-293.75924
1.04349,10,-293.37494
1.04403,10,-292.98724
1.04458,10,-292.59613
1.04512,10,-292.20162
1.04566,10,-291.80372
1.0462,10,-291.40243
1.04675,10,-290.99776
1.04729,10,-290.58971
1.04783,10,-290.17828
1.04837,10,-289.76348
1.04892,10,-289.34532
1.04946,10,-288.92379
1.05,10,-288.49891
1.05054,10,-288.07068
1.05109,10,-287.6391
1.05163,10,-287.20419
1.05217,10,-286.76593
1.05271,10,-286.32435
1.05326,10,-285.87944
1.0538,10,-285.43121
1.05434,10,-284.97967
1.05488,10,-284.52481
1.05542,10,-284.06665
1.05597,10,-283.6052
1.05651,10,-283.14044
1.05705,10,-282.6724
1.05759,10,-282.20108
1.05814,10,-281.72648
1.05868,10,-281.24861
1.05922,10,-280.76747
1.05976,10,-280.28307
1.06031,10,-279.79541
1.06085,10,-279.3045
1.06139,10,-278.81036
1.06193,10,-278.31297
1.06248,10,-277.81235
1.06302,10,-277.3085
1.06356,10,-276.80143
1.0641,10,-276.29115
1.06465,10,-275.77766
1.06519,10,-275.26097
1.06573,10,-274.74108
1.06627,10,-274.218
1.06682,10,-273.69173
1.06736,10,-273.16228
1.0679,10,-272.62967
1.06844,10,-272.09388
1.06898,10,-271.55494
1.06953,10,-271.01284
1.07007,10,-270.4676
1.07061,10,-269.91921
1.07115,10,-269.36769
1.0717,10,-268.81304
1.07224,10,-268.25526
1.07278,10,-267.69438
1.07332,10,-267.13038
1.07387,10,-266.56328
1.07441,10,-265.99309
1.07495,10,-265.4198
1.07549,10,-264.84343
1.07604,10,-264.26399
1.07658,10,-263.68148
1.07712,10,-263.0959
1.07766,10,-262.50727
1.07821,10,-261.9156
1.07875,10,-261.32087
1.07929,10,-260.72312
1.07983,10,-260.12233
1.08038,10,-259.51853
1.08092,10,-258.91171
1.08146,10,-258.30188
1.082,10,-257.68906
1.08254,10,-257.07324
1.08309,10,-256.45444
1.08363,10,-255.83265
1.08417,10,-255.2079
1.08471,10,-254.58018
1.08526,10,-253.9495
1.0858,10,-253.31588
1.08634,10,-252.67931
1.08688,10,-252.03981
1.08743,10,-251.39738
1.08797,10,-250.75204
1.08851,10,-250.10378
1.08905,10,-249.45261
1.0896,10,-248.79855
1.09014,10,-248.1416
1.09068,10,-247.48176
1.09122,10,-246.81906
1.09177,10,-246.15348
1.09231,10,-245.48505
1.09285,10,-244.81376
1.09339,10,-244.13964
1.09394,10,-243.46267
1.09448,10,-242.78288
1.09502,10,-242.10027
1.09556,10,-241.41485
1.0961,10,-240.72662
1.09665,10,-240.0356
1.09719,10,-239.34179
1.09773,10,-238.6452
1.09827,10,-237.94584
1.09882,10,-237.24372
1.09936,10,-236.53884
1.0999,10,-235.83121
1.10044,10,-235.12085
1.10099,10,-234.40775
1.10153,10,-233.69193
1.10207,10,-232.9734
1.10261,10,-232.25216
1.10316,10,-231.52822
1.1037,10,-230.8016
1.10424,10,-230.07229
1.10478,10,-229.34031
1.10533,10,-228.60567
1.10587,10,-227.86837
1.10641,10,-227.12843
1.10695,10,-226.38585
1.1075,10,-225.64064
1.10804,10,-224.89281
1.10858,10,-224.14237
1.10912,10,-223.38932
1.10966,10,-222.63368
1.11021,10,-221.87545
1.11075,10,-221.11465
1.11129,10,-220.35128
1.11183,10,-219.58535
1.11238,10,-218.81687
1.11292,10,-218.04585
1.11346,10,-217.27229
1.114,10,-216.49622
1.11455,10,-215.71762
1.11509,10,-214.93653
1.11563,10,-214.15293
1.11617,10,-213.36685
1.11672,10,-212.57829
1.11726,10,-211.78727
1.1178,10,-210.99378
1.11834,10,-210.19784
1.11889,10,-209.39946
1.11943,10,-208.59865
1.11997,10,-207.79541
1.12051,10,-206.98977
1.12106,10,-206.18172
1.1216,10,-205.37127
1.12214,10,-204.55844
1.12268,10,-203.74323
1.12322,10,-202.92566
1.12377,10,-202.10573
1.12431,10,-201.28345
1.12485,10,-200.45883
1.12539,10,-199.63189
1.12594,10,-198.80263
1.12648,10,-197.97106
1.12702,10,-197.13719
1.12756,10,-196.30103
1.12811,10,-195.46259
1.12865,10,-194.62188
1.12919,10,-193.77891
1.12973,10,-192.93368
1.13028,10,-192.08622
1.13082,10,-191.23653
1.13136,10,-190.38462
1.1319,10,-189.53049
1.13245,10,-188.67417
1.13299,10,-187.81565
1.13353,10,-186.95495
1.13407,10,-186.09208
1.13462,10,-185.22705
1.13516,10,-184.35986
1.1357,10,-183.49054
1.13624,10,-182.61908
1.13678,10,-181.74551
1.13733,10,-180.86982
1.13787,10,-179.99203
1.13841,10,-179.11215
1.13895,10,-178.2302
1.1395,10,-177.34617
1.14004,10,-176.46008
1.14058,10,-175.57194
1.14112,10,-174.68176
1.14167,10,-173.78956
1.14221,10,-172.89533
1.14275,10,-171.9991
1.14329,10,-171.10087
1.14384,10,-170.20065
1.14438,10,-169.29846
1.14492,10,-168.3943
1.14546,10,-167.48818
1.14601,10,-166.58012
1.14655,10,-165.67012
1.14709,10,-164.7582
1.14763,10,-163.84437
1.14818,10,-162.92863
1.14872,10,-162.011
1.14926,10,-161.09149
1.1498,10,-160.17011
1.15034,10,-159.24686
1.15089,10,-158.32177
1.15143,10,-157.39484
1.15197,10,-156.46608
1.15251,10,-155.5355
1.15306,10,-154.60312
